algo,dataset,variant,mode,ram_cap_bytes,params_json,threads,trial,recall1,recall10,recall100,qps,mean_ms,p50_ms,p95_ms,p99_ms,p999_ms,bytes_read_total,bytes_read_per_query,bytes_per_query_app,ios_total,ios_per_query,simd_distance_calls,simd_avoided,cpu_user_s,cpu_sys_s,peak_rss_mb,wall_s,commit_sha
diskann,sift10m,diskann_uint8_pq32,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 4}",1,3,,99.891,,133.8035125732422,7.4727623,,8.159,,13.902,13224726528,1322472.7,1288393.1,557,314.5491,,,6.4,4.87,321.6,75.06,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 1}",1,1,,79.234,,712.5111083984375,1.4027601,,1.726,,19.031,1404878848,140487.9,74116.7,863,18.0949,,,1.13,0.66,626.3,14.543,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 1}",1,2,,79.234,,741.91015625,1.3471441,,1.697,,5.474,1404731392,140473.1,74116.7,863,18.0949,,,1.05,0.69,626.2,13.998,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 1}",1,3,,79.234,,735.594970703125,1.3587389,,1.673,,26.999,1404887040,140488.7,74116.7,863,18.0949,,,1.06,0.66,626.4,14.102,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 2}",1,1,,80.513,,984.507568359375,1.0150278,,1.294,,3.831,1569464320,156946.4,90664.1,862,22.1348,,,1.13,0.71,626.6,10.664,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 2}",1,2,,80.513,,985.2006225585938,1.0143175,,1.286,,3.684,1570328576,157032.9,90664.1,863,22.1348,,,1.13,0.67,626.5,10.654,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 2}",1,3,,80.513,,986.2201538085938,1.0132644,,1.297,,3.528,1570328576,157032.9,90664.1,863,22.1348,,,1.12,0.7,626.3,10.666,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 4}",1,1,,82.363,,1066.4761962890625,0.9369381,,1.173,,3.494,1917718528,191771.9,125403.1,863,30.616,,,1.27,0.78,626.1,9.893,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 4}",1,2,,82.363,,1055.677978515625,0.9465444,,1.195,,3.673,1917722624,191772.3,125403.1,863,30.616,,,1.34,0.75,626.4,9.994,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 4}",1,3,,82.363,,1053.697021484375,0.9483014,,1.203,,3.563,1915441152,191544.1,125403.1,862,30.616,,,1.33,0.79,626.8,10.0,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 1}",1,1,,90.859,,493.94464111328125,2.0237995,,2.37,,6.066,1789792256,178979.2,112729.3,862,27.5218,,,1.36,0.88,627.0,20.769,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 1}",1,2,,90.859,,489.7676086425781,2.0410311,,2.396,,6.306,1789386752,178938.7,112729.3,862,27.5218,,,1.42,0.95,626.7,20.915,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 1}",1,3,,90.859,,483.3663635253906,2.0680899,,2.363,,53.681,1789767680,178976.8,112729.3,862,27.5218,,,1.47,0.85,626.0,21.198,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 2}",1,1,,91.358,,718.1102905273438,1.3918245999999999,,1.666,,4.776,1945174016,194517.4,128144.2,863,31.2852,,,1.39,0.83,626.3,14.443,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 2}",1,2,,91.358,,716.4485473632812,1.395037,,1.675,,4.536,1945157632,194515.8,128144.2,863,31.2852,,,1.41,0.84,626.1,14.466,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 2}",1,3,,91.358,,716.9046020507812,1.3941774,,1.668,,4.421,1942630400,194263.0,128144.2,862,31.2852,,,1.4,0.84,626.3,14.494,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 4}",1,1,,92.266,,870.2959594726562,1.1483155999999999,,1.405,,4.153,2268897280,226889.7,160723.4,862,39.2391,,,1.56,0.88,626.5,12.006,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 4}",1,2,,92.266,,870.6256103515625,1.1478906,,1.39,,4.02,2270961664,227096.2,160723.4,862,39.2391,,,1.53,0.88,626.4,12.015,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 4}",1,3,,92.266,,867.306396484375,1.1522663,,1.399,,3.863,2269523968,226952.4,160723.4,862,39.2391,,,1.54,0.9,626.7,12.046,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 30, ""W"": 1}",1,1,,94.519,,366.07830810546875,2.7308769,,3.052,,10.924,2183892992,218389.3,152135.7,862,37.1425,,,1.7,1.1,626.5,27.837,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 30, ""W"": 1}",1,2,,94.519,,366.9090881347656,2.7247175,,3.026,,16.66,2184617984,218461.8,152135.7,862,37.1425,,,1.75,1.07,626.7,27.773,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 30, ""W"": 1}",1,3,,94.519,,367.0282897949219,2.7237828,,3.064,,11.304,2185097216,218509.7,152135.7,863,37.1425,,,1.76,1.08,626.3,27.859,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 30, ""W"": 2}",1,1,,94.757,,564.5517578125,1.7705765,,2.026,,5.714,2329047040,232904.7,166799.0,863,40.7224,,,1.61,1.08,626.1,18.246,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 30, ""W"": 2}",1,2,,94.757,,559.3387451171875,1.7870730000000001,,2.071,,5.857,2331283456,233128.3,166799.0,862,40.7224,,,1.66,1.07,625.9,18.419,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 30, ""W"": 2}",1,3,,94.757,,565.28125,1.7682871,,2.03,,4.929,2331103232,233110.3,166799.0,862,40.7224,,,1.61,1.05,626.1,18.219,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 30, ""W"": 4}",1,1,,95.198,,730.4784545898438,1.3682211,,1.626,,4.186,2639478784,263947.9,197765.9,862,48.2827,,,1.77,1.01,626.5,14.205,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 30, ""W"": 4}",1,2,,95.198,,726.4818115234375,1.3757577,,1.627,,4.554,2640056320,264005.6,197765.9,862,48.2827,,,1.77,1.04,626.0,14.294,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 30, ""W"": 4}",1,3,,95.198,,726.248291015625,1.3762032,,1.655,,4.575,2639843328,263984.3,197765.9,862,48.2827,,,1.79,1.04,626.5,14.28,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 50, ""W"": 1}",1,1,,97.377,,243.48489379882812,4.1062319,,4.43,,15.791,2982711296,298271.1,232067.5,862,56.6571,,,2.31,1.42,626.1,41.577,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 50, ""W"": 1}",1,2,,97.377,,230.76156616210938,4.3326723000000005,,4.745,,29.551,2983878656,298387.9,232067.5,862,56.6571,,,2.28,1.48,626.2,44.268,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 50, ""W"": 1}",1,3,,97.377,,242.84390258789062,4.117056,,4.428,,40.776,2983809024,298380.9,232067.5,862,56.6571,,,2.32,1.52,625.9,41.692,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 50, ""W"": 2}",1,1,,97.445,,391.6849060058594,2.5523165,,2.815,,6.53,3121389568,312139.0,245988.1,862,60.0557,,,2.11,1.35,626.3,26.046,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 50, ""W"": 2}",1,2,,97.445,,388.9629821777344,2.5701643,,2.839,,7.213,3123597312,312359.7,245988.1,863,60.0557,,,2.15,1.37,626.7,26.224,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 50, ""W"": 2}",1,3,,97.445,,388.9137878417969,2.5704751,,2.853,,6.708,3122819072,312281.9,245988.1,863,60.0557,,,2.14,1.43,626.8,26.237,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 50, ""W"": 4}",1,1,,97.612,,552.0452270507812,1.810703,,2.059,,5.781,3412443136,341244.3,274930.5,862,67.1217,,,2.27,1.28,626.5,18.641,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 50, ""W"": 4}",1,2,,97.612,,552.8232421875,1.8081344,,2.049,,5.688,3413049344,341304.9,274930.5,862,67.1217,,,2.21,1.29,626.4,18.617,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 50, ""W"": 4}",1,3,,97.612,,548.9259643554688,1.8209727,,2.113,,5.6,3413037056,341303.7,274930.5,863,67.1217,,,2.19,1.33,626.5,18.721,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 75, ""W"": 1}",1,1,,98.709,,170.15487670898438,5.8761833999999995,,6.275,,65.084,3996999680,399700.0,333325.5,863,81.3783,,,3.06,1.94,626.3,59.294,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 75, ""W"": 1}",1,2,,98.709,,170.36428833007812,5.8689705000000005,,6.239,,31.925,3995971584,399597.2,333325.5,862,81.3783,,,3.12,2.03,626.7,59.262,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 75, ""W"": 1}",1,3,,98.709,,170.6053466796875,5.860648,,6.218,,58.351,3996184576,399618.5,333325.5,862,81.3783,,,3.11,1.99,626.4,59.124,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 75, ""W"": 2}",1,1,,98.716,,280.47698974609375,3.5645356,,3.955,,8.828,4126908416,412690.8,346594.1,862,84.6177,,,2.94,1.8,626.8,36.166,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 75, ""W"": 2}",1,2,,98.716,,283.12005615234375,3.5312669,,3.867,,7.819,4128563200,412856.3,346594.1,862,84.6177,,,2.81,1.78,626.9,35.843,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 75, ""W"": 2}",1,3,,98.716,,283.7159423828125,3.5238711,,3.857,,8.539,4128743424,412874.3,346594.1,862,84.6177,,,2.79,1.76,626.5,35.764,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 75, ""W"": 4}",1,1,,98.79,,419.1133728027344,2.3852064,,2.657,,6.382,4406984704,440698.5,374326.9,863,91.3884,,,2.81,1.69,626.5,24.382,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 75, ""W"": 4}",1,2,,98.79,,419.05401611328125,2.3855486,,2.673,,6.299,4404920320,440492.0,374326.9,862,91.3884,,,2.87,1.62,627.1,24.386,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 75, ""W"": 4}",1,3,,98.79,,419.742919921875,2.3816178,,2.674,,6.281,4405481472,440548.1,374326.9,862,91.3884,,,2.83,1.7,626.3,24.343,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 100, ""W"": 1}",1,1,,99.246,,131.5647430419922,7.5999775,,8.086,,68.005,5013540864,501354.1,434979.2,863,106.1961,,,3.78,2.57,626.2,76.52,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 100, ""W"": 1}",1,2,,99.246,,131.6648406982422,7.594208,,8.082,,42.122,5013512192,501351.2,434979.2,863,106.1961,,,3.77,2.54,626.7,76.457,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 100, ""W"": 1}",1,3,,99.246,,131.2313690185547,7.6192626,,8.123,,37.808,5013512192,501351.2,434979.2,863,106.1961,,,3.9,2.63,626.7,76.792,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 100, ""W"": 2}",1,1,,99.257,,219.88449096679688,4.5470066,,4.999,,9.539,5139927040,513992.7,447804.2,862,109.3272,,,3.53,2.2,626.4,45.983,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 100, ""W"": 2}",1,2,,99.257,,219.82113647460938,4.5483165,,4.953,,11.214,5139591168,513959.1,447804.2,862,109.3272,,,3.45,2.19,626.3,45.994,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 100, ""W"": 2}",1,3,,99.257,,219.9970703125,4.544693100000001,,4.996,,9.403,5141643264,514164.3,447804.2,862,109.3272,,,3.59,2.2,626.5,45.972,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 100, ""W"": 4}",1,1,,99.281,,338.1661376953125,2.9562618,,3.276,,7.09,5409939456,540993.9,474622.4,863,115.8746,,,3.39,2.02,626.8,30.098,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 100, ""W"": 4}",1,2,,99.281,,336.6362609863281,2.9696821,,3.299,,8.9,5408477184,540847.7,474622.4,862,115.8746,,,3.38,2.09,626.9,30.236,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 100, ""W"": 4}",1,3,,99.281,,336.32598876953125,2.9724368,,3.294,,7.013,5408198656,540819.9,474622.4,862,115.8746,,,3.49,1.97,626.9,30.264,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 150, ""W"": 1}",1,1,,99.682,,89.6739273071289,11.150616900000001,,11.824,,81.643,7050018816,705001.9,638764.2,862,155.9483,,,5.17,3.75,626.9,112.083,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 150, ""W"": 1}",1,2,,99.682,,89.98871612548828,11.1115996,,11.726,,86.228,7050334208,705033.4,638764.2,862,155.9483,,,5.25,3.6,626.2,111.65,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 150, ""W"": 1}",1,3,,99.682,,89.63262939453125,11.1557557,,11.752,,101.415,7051374592,705137.5,638764.2,863,155.9483,,,5.16,3.7,626.4,112.132,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 150, ""W"": 2}",1,1,,99.687,,153.2818145751953,6.5230936,,7.134,,12.858,7171923968,717192.4,651080.1,862,158.9551,,,4.72,3.1,626.2,65.793,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 150, ""W"": 2}",1,2,,99.687,,153.09536743164062,6.5310453,,7.126,,12.967,7172272128,717227.2,651080.1,862,158.9551,,,4.8,3.08,626.2,65.863,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 150, ""W"": 2}",1,3,,99.687,,152.96377563476562,6.5366547,,7.11,,13.59,7173758976,717375.9,651080.1,862,158.9551,,,4.64,3.16,626.6,65.891,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 150, ""W"": 4}",1,1,,99.693,,243.07444763183594,4.1131175,,4.554,,8.881,7427567616,742756.8,676742.3,862,165.2203,,,4.56,2.73,626.1,41.677,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 150, ""W"": 4}",1,2,,99.693,,240.7054901123047,4.1536159,,4.64,,11.059,7430586368,743058.6,676742.3,862,165.2203,,,4.72,2.75,626.6,42.075,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 150, ""W"": 4}",1,3,,99.693,,242.61048889160156,4.1209853,,4.574,,10.544,7431147520,743114.8,676742.3,863,165.2203,,,4.69,2.68,626.4,41.748,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 200, ""W"": 1}",1,1,,99.834,,68.05361938476562,14.693358,,15.502,,104.173,9091903488,909190.3,842908.9,862,205.7883,,,6.63,4.71,626.6,147.47,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 200, ""W"": 1}",1,2,,99.834,,67.40010833740234,14.8358323,,15.587,,77.594,9092300800,909230.1,842908.9,862,205.7883,,,6.61,4.74,626.9,149.412,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 200, ""W"": 1}",1,3,,99.834,,68.16509246826172,14.6693308,,15.476,,87.242,9092837376,909283.7,842908.9,862,205.7883,,,6.78,4.77,626.4,147.214,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 200, ""W"": 2}",1,1,,99.838,,117.77666473388672,8.4897787,,9.167,,17.151,9211297792,921129.8,854899.1,862,208.7156,,,5.85,4.03,626.2,85.506,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 200, ""W"": 2}",1,2,,99.838,,117.31294250488281,8.523352899999999,,9.237,,15.401,9211805696,921180.6,854899.1,862,208.7156,,,5.89,4.0,626.8,85.748,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 200, ""W"": 2}",1,3,,99.838,,117.82373809814453,8.4863504,,9.177,,15.216,9212698624,921269.9,854899.1,863,208.7156,,,5.84,4.0,626.2,85.416,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 200, ""W"": 4}",1,1,,99.841,,189.0087127685547,5.2899186,,5.881,,10.542,9461420032,946142.0,879770.0,863,214.7876,,,5.83,3.41,627.2,53.411,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 200, ""W"": 4}",1,2,,99.841,,189.48272705078125,5.2766572,,5.839,,11.399,9457389568,945739.0,879770.0,862,214.7876,,,5.78,3.36,626.9,53.303,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 200, ""W"": 4}",1,3,,99.841,,188.92816162109375,5.2921715,,5.895,,10.874,9456635904,945663.6,879770.0,862,214.7876,,,5.9,3.44,626.8,53.442,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 1}",1,1,,99.932,,46.28617477416992,21.603771400000003,,22.881,,104.441,13179682816,1317968.3,1251629.5,862,305.5736,,,9.51,7.12,626.4,216.572,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 1}",1,2,,99.932,,46.1881103515625,21.6496508,,23.048,,90.46,13179449344,1317944.9,1251629.5,862,305.5736,,,9.36,6.82,626.6,217.008,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 1}",1,3,,99.932,,46.15011978149414,21.6674478,,23.017,,102.524,13179908096,1317990.8,1251629.5,863,305.5736,,,9.35,6.85,626.2,217.234,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 2}",1,1,,99.933,,78.3060073852539,12.7695059,,13.538,,75.274,13294342144,1329434.2,1263135.9,862,308.3828,,,8.07,5.82,626.3,128.543,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 2}",1,2,,99.933,,80.37641906738281,12.44054,,13.393,,20.79,13292437504,1329243.8,1263135.9,862,308.3828,,,8.11,5.81,627.2,124.966,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 2}",1,3,,99.933,,80.4924087524414,12.422617599999999,,13.404,,20.526,13295075328,1329507.5,1263135.9,863,308.3828,,,8.09,5.78,626.5,124.828,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 4}",1,1,,99.933,,131.50738525390625,7.6032714,,8.35,,13.932,13532434432,1353243.4,1286966.1,862,314.2007,,,7.75,4.78,627.2,76.568,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 4}",1,2,,99.933,,131.45616149902344,7.6062341,,8.364,,15.076,13528952832,1352895.3,1286966.1,862,314.2007,,,7.82,4.75,626.7,76.593,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_uint8_pq64,ram_capped_3gb,3221225472,"{""L"": 300, ""W"": 4}",1,3,,99.933,,131.87265014648438,7.5821623,,8.373,,13.658,13530034176,1353003.4,1286966.1,862,314.2007,,,7.72,4.93,626.9,76.355,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 30, ""W"": 4}",2,1,,95.183,,1823.8638916015625,1.0542580000000001,,1.306,,3.411,2882588672,288258.9,197390.7,654,48.1911,,,2.17,1.17,853.5,8.031,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 30, ""W"": 4}",4,1,,95.183,,3388.810546875,1.1336859,,1.416,,3.286,2233274368,223327.4,197390.7,654,48.1911,,,2.17,1.09,854.4,5.112,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 30, ""W"": 4}",8,1,,95.183,,5946.60693359375,1.3440455999999998,,1.768,,4.15,2234499072,223449.9,197390.7,655,48.1911,,,2.28,1.17,853.5,3.869,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 30, ""W"": 4}",16,1,,95.183,,8747.009765625,1.8274147,,2.714,,5.761,2234503168,223450.3,197390.7,657,48.1911,,,2.54,1.29,853.9,3.326,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
